time_acc,z,y,x,accuracy,time_sec
1709612864728209000,-0.09854698181152344,-0.14934635162353516,0.08501510322093964,3,1709612864
1709612864778076200,0.010516166687011719,-0.01802617311477661,0.3660610318183899,3,1709612864
1709612864827942700,0.6453704833984375,0.3486069440841675,-0.44655919075012207,3,1709612864
1709612864877806600,1.4980535507202148,0.28489190340042114,-0.39701128005981445,3,1709612864
1709612864927670300,1.3831233978271484,0.09124753624200821,0.307117223739624,3,1709612864
1709612864977534000,-0.5898933410644531,0.11867254972457886,0.534970760345459,3,1709612864
1709612865027398000,-1.6897706985473633,-0.03337907791137695,-0.12788259983062744,3,1709612865
1709612865077261600,-0.9563503265380859,-0.1528162956237793,-0.020960181951522827,3,1709612865
1709612865127125500,0.0903787612915039,-0.16324365139007568,0.2876870036125183,3,1709612865
1709612865176989200,0.57977294921875,-0.07796242833137512,-0.22160258889198303,3,1709612865
1709612865226853000,0.3872241973876953,0.08321809768676758,0.1250123232603073,3,1709612865
1709612865276717000,-0.050548553466796875,0.1167256236076355,-0.12710195779800415,3,1709612865
1709612865326581200,0.10591888427734375,0.14268851280212402,-0.02327248454093933,3,1709612865
1709612865376445200,0.2800912857055664,0.1347055435180664,0.015318304300308228,3,1709612865
1709612865426309400,0.014203071594238281,0.02240586280822754,-0.10162529349327087,3,1709612865
1709612865476173300,0.08042621612548828,0.03260928392410278,-0.12802329659461975,3,1709612865
1709612865526037500,0.1099233627319336,0.06635546684265137,-0.01224827766418457,3,1709612865
1709612865575901400,-0.03287982940673828,0.05917930603027344,0.09455107152462006,3,1709612865
1709612865625765600,-0.015806198120117188,-0.038404762744903564,-0.08167308568954468,3,1709612865
1709612865675629600,0.1315603256225586,-0.013604938983917236,-0.0603976845741272,3,1709612865
1709612865725493800,-0.056778907775878906,0.04772353172302246,0.07542076706886292,3,1709612865
1709612865775357700,-0.2095928192138672,-0.002443850040435791,-0.11603055894374847,3,1709612865
1709612865825222000,0.03358745574951172,0.003338932991027832,-0.10608379542827606,3,1709612865
1709612865875085800,0.09736442565917969,0.036076903343200684,0.05301333963871002,3,1709612865
1709612865924950000,0.07747459411621094,0.044103384017944336,-0.0395364910364151,3,1709612865
1709612865974813700,0.2883129119873047,0.03159123659133911,-0.17284521460533142,3,1709612865
1709612866024677600,0.1677722930908203,0.09264552593231201,0.13758555054664612,3,1709612866
1709612866074541300,-0.15737438201904297,0.05152946710586548,0.08070795238018036,3,1709612866
1709612866124405000,-0.11452293395996094,-0.009178102016448975,-0.020669981837272644,3,1709612866
1709612866174269000,-0.16193580627441406,0.024293124675750732,0.11066567152738571,3,1709612866
1709612866224132600,0.07869338989257812,-0.02844098210334778,-0.0008689463138580322,3,1709612866
1709612866273996500,0.06537914276123047,-0.03424733877182007,-0.14677222073078156,3,1709612866
1709612866323860500,-0.05525779724121094,0.093656986951828,-0.0021794885396957397,3,1709612866
1709612866373724700,0.08536243438720703,0.09362810850143433,0.07629293948411942,3,1709612866
1709612866423588600,0.10040760040283203,0.04020068049430847,-0.024663031101226807,3,1709612866
1709612866473452800,0.17824172973632812,-0.0065603554248809814,-0.08025266230106354,3,1709612866
1709612866523316700,0.10273456573486328,0.028011798858642578,0.03566047549247742,3,1709612866
1709612866573181000,-0.062287330627441406,-0.04100298881530762,-0.042630329728126526,3,1709612866
1709612866623044900,0.05359840393066406,-0.02958279848098755,-0.13444046676158905,3,1709612866
1709612866672909000,0.38495635986328125,0.0170648992061615,0.06083939969539642,3,1709612866
1709612866722773000,0.5038728713989258,-0.011548012495040894,0.03249913454055786,3,1709612866
1709612866772637200,0.5047550201416016,0.0017303228378295898,0.07408978044986725,3,1709612866
1709612866822501000,0.19565296173095703,0.02435481548309326,0.16381555795669556,3,1709612866
1709612866872365300,0.14994239807128906,0.005145907402038574,0.006246834993362427,3,1709612866
1709612866922229200,0.11252021789550781,-0.05956214666366577,-0.18787267804145813,3,1709612866
1709612866972093400,-0.2111673355102539,-0.062129080295562744,0.10549461841583252,3,1709612866
1709612867021957400,-0.5034046173095703,-0.08169782161712646,0.027865618467330933,3,1709612867
1709612867071821600,-0.7150535583496094,-0.08306193351745605,-0.05756533145904541,3,1709612867
1709612867121685500,-0.7422332763671875,-0.08392393589019775,0.06810969114303589,3,1709612867
1709612867171549700,-0.912959098815918,-0.06361198425292969,-0.04403656721115112,3,1709612867
1709612867221413400,-0.9725446701049805,-0.11674630641937256,-0.013569295406341553,3,1709612867
1709612867271277300,-0.5893287658691406,-0.047506093978881836,0.11843964457511902,3,1709612867
1709612867321141000,-0.14899635314941406,-0.04769551753997803,0.04730235040187836,3,1709612867
1709612867371005000,0.26881980895996094,-0.05204570293426514,-0.01560986042022705,3,1709612867
1709612867420868600,0.1519765853881836,0.015156865119934082,0.0022731125354766846,3,1709612867
1709612867470732500,-0.051459312438964844,0.05566823482513428,0.10947927832603455,3,1709612867
1709612867520596500,0.012881278991699219,0.018302202224731445,-0.047966182231903076,3,1709612867
1709612867570460400,0.03365612030029297,-0.010484457015991211,-0.06743848323822021,3,1709612867
1709612867620324600,-0.06908512115478516,0.03902637958526611,-0.023020178079605103,3,1709612867
1709612867670188500,-0.21776390075683594,0.05318152904510498,0.030953794717788696,3,1709612867
1709612867720052700,0.03320503234863281,0.021663188934326172,-0.04322269558906555,3,1709612867
1709612867769916700,-0.016063690185546875,-0.018584251403808594,-0.06997859477996826,3,1709612867
1709612867819780900,-0.13879680633544922,-0.0018506050109863281,-0.017753273248672485,3,1709612867
1709612867869644800,-0.15820026397705078,-0.07925844192504883,-0.027178645133972168,3,1709612867
1709612867919509000,-0.1429128646850586,-0.05670487880706787,-0.02627161145210266,3,1709612867
1709612867969373000,-0.0767669677734375,-0.049614548683166504,0.013430207967758179,3,1709612867
1709612868019237000,-0.007963180541992188,0.023950695991516113,0.004285931587219238,3,1709612868
1709612868069101000,-0.03433513641357422,0.07997393608093262,0.05277493596076965,3,1709612868
1709612868118965200,0.14841938018798828,0.10705912113189697,0.08836708962917328,3,1709612868
1709612868168829200,0.2924308776855469,0.11678171157836914,0.0901893675327301,3,1709612868
1709612868218693400,0.19862079620361328,0.011013507843017578,0.007337719202041626,3,1709612868
1709612868268557300,-0.13766098022460938,-0.046709299087524414,-0.20661532878875732,3,1709612868
1709612868318421500,-0.2505159378051758,-0.024170637130737305,-0.029361218214035034,3,1709612868
1709612868368285400,-0.23434162139892578,-0.01917552947998047,-0.04764410853385925,3,1709612868
1709612868418149400,-0.14630126953125,-0.02898573875427246,-0.04937705397605896,3,1709612868
1709612868468012800,0.09868240356445312,-0.03805255889892578,0.0237186998128891,3,1709612868
1709612868517876700,-0.02177143096923828,-0.010242700576782227,0.022329181432724,3,1709612868
1709612868567741200,-0.02170562744140625,0.05042862892150879,0.10181032121181488,3,1709612868
1709612868617605400,0.03054046630859375,0.044208645820617676,0.05704799294471741,3,1709612868
1709612868667469800,-0.08166313171386719,0.058138251304626465,0.00435328483581543,3,1709612868
1709612868717334000,-0.018570899963378906,0.04992556571960449,0.13211417198181152,3,1709612868
1709612868767198200,0.11268234252929688,-0.021680593490600586,-0.022088125348091125,3,1709612868
1709612868817062100,0.10135555267333984,-0.08672064542770386,-0.11196200549602509,3,1709612868
1709612868866925800,-0.07196903228759766,-0.004680633544921875,-0.0298689603805542,3,1709612868
1709612868916789800,-0.13108253479003906,0.028993725776672363,-0.03715682029724121,3,1709612868
1709612868966653400,-0.06884574890136719,-0.048680901527404785,-0.023534610867500305,3,1709612868
1709612869016517400,-0.1539134979248047,-0.02934896945953369,-0.10734851658344269,3,1709612869
1709612869066381000,-0.03911113739013672,-0.02026820182800293,0.028090789914131165,3,1709612869
1709612869116245200,-0.10856914520263672,0.002807140350341797,0.015311166644096375,3,1709612869
1709612869166109200,-0.044693946838378906,-0.018239617347717285,-0.05130089819431305,3,1709612869
1709612869215973400,-0.05392265319824219,0.004756808280944824,0.08347020298242569,3,1709612869
1709612869265837300,-0.22733211517333984,0.008881211280822754,0.03530282527208328,3,1709612869
1709612869315701500,-0.5870161056518555,-0.06117820739746094,0.09993394464254379,3,1709612869
1709612869365565400,-0.46826934814453125,-0.0647057294845581,0.04828784242272377,3,1709612869
1709612869415429600,-0.169158935546875,-0.12861555814743042,-0.05284293740987778,3,1709612869
1709612869465293600,0.10673046112060547,-0.025200843811035156,-0.15783929824829102,3,1709612869
1709612869515157800,0.533482551574707,0.06013673543930054,0.2694951593875885,3,1709612869
1709612869565021700,0.8467512130737305,0.22763997316360474,0.062486618757247925,3,1709612869
1709612869614886000,0.8881864547729492,0.2719390392303467,0.1000102162361145,3,1709612869
1709612869664749800,0.7530183792114258,0.26746630668640137,0.20822852849960327,3,1709612869
1709612869714614000,0.31871604919433594,0.08474862575531006,-0.17946815490722656,3,1709612869
1709612869764478000,0.059906959533691406,-0.01222151517868042,-0.2644220292568207,3,1709612869
1709612869814342100,-0.07921886444091797,-0.09798479080200195,-0.2177504003047943,3,1709612869
1709612869864206000,-0.00225830078125,-0.17087143659591675,-0.24914416670799255,3,1709612869
1709612869914070300,0.056290626525878906,-0.13636654615402222,-0.17236506938934326,3,1709612869
1709612869963934200,0.054129600524902344,-0.04450571537017822,-0.06688883900642395,3,1709612869
1709612870013798400,0.061687469482421875,0.040847182273864746,0.09037286043167114,3,1709612870
1709612870063662300,0.12752437591552734,0.10333502292633057,0.14963692426681519,3,1709612870
1709612870113526500,0.13897132873535156,0.0998428463935852,0.08689099550247192,3,1709612870
1709612870163390500,0.01979827880859375,0.08447861671447754,0.1079106330871582,3,1709612870
1709612870213254700,-0.020003318786621094,0.05347996950149536,0.073783278465271,3,1709612870
1709612870263118600,0.06484031677246094,0.026498496532440186,0.05327719449996948,3,1709612870
1709612870312982800,0.022416114807128906,-0.0015706419944763184,0.11683714389801025,3,1709612870
1709612870362846700,0.11985015869140625,-0.020827949047088623,-0.07327693700790405,3,1709612870
1709612870412711000,0.1468648910522461,-0.013116002082824707,-0.12585556507110596,3,1709612870
1709612870462574800,-0.05984687805175781,0.006695985794067383,-0.059267669916152954,3,1709612870
1709612870512439000,-0.0880422592163086,0.021884441375732422,-0.07227680087089539,3,1709612870
1709612870562303000,0.12492179870605469,-0.0017002224922180176,-0.05343294143676758,3,1709612870
1709612870612167000,0.09660816192626953,-0.032005250453948975,-0.09138154983520508,3,1709612870
1709612870662031000,-0.03811454772949219,0.03158968687057495,-0.036230504512786865,3,1709612870
1709612870711895000,-0.03448009490966797,0.025204956531524658,0.06565570831298828,3,1709612870
1709612870761759200,-0.015656471252441406,0.006139814853668213,0.03737950325012207,3,1709612870
1709612870811623200,0.033771514892578125,0.012216448783874512,0.008166342973709106,3,1709612870
1709612870861487400,-0.076385498046875,0.029757320880889893,-0.03658410906791687,3,1709612870
1709612870911351300,0.0027647018432617188,0.06340080499649048,0.019841313362121582,3,1709612870
1709612870961215500,-0.09089279174804688,0.15684294700622559,0.018874049186706543,3,1709612870
1709612871011079400,-0.015520095825195312,0.17870348691940308,0.08172634243965149,3,1709612871
1709612871060943600,0.10044288635253906,0.29688555002212524,0.007774651050567627,3,1709612871
1709612871110807600,0.19971084594726562,0.350655734539032,0.07842284440994263,3,1709612871
1709612871160671700,0.27348995208740234,0.33210599422454834,0.033384621143341064,3,1709612871
1709612871210535700,0.3458709716796875,0.19730454683303833,-0.02467811107635498,3,1709612871
1709612871260399900,0.03363990783691406,0.15251851081848145,-0.12422674894332886,3,1709612871
1709612871310263800,-0.02701568603515625,0.1183786392211914,0.024673163890838623,3,1709612871
1709612871360128000,-0.033417701721191406,0.09845185279846191,-0.09756100177764893,3,1709612871
1709612871409992000,-0.2351055145263672,0.01919698715209961,0.012438654899597168,3,1709612871
1709612871459856100,-0.22263145446777344,-0.06246066093444824,0.09044134616851807,3,1709612871
1709612871509720000,-0.11355972290039062,-0.08712649345397949,-0.06512314081192017,3,1709612871
1709612871559584300,-0.03741168975830078,-0.23864507675170898,0.08320140838623047,3,1709612871
1709612871609448200,0.2772512435913086,-0.32355499267578125,-0.025914907455444336,3,1709612871
1709612871659312400,0.32444000244140625,-0.40267860889434814,-0.05915951728820801,3,1709612871
1709612871709176300,-0.16542530059814453,-0.382354736328125,-0.2400376796722412,3,1709612871
1709612871759040500,-0.08039188385009766,-0.4268394708633423,0.0440831184387207,3,1709612871
1709612871808904400,-0.17330551147460938,-0.5039811134338379,-0.1993275284767151,3,1709612871
1709612871858768600,-0.05894660949707031,-0.4914121627807617,-0.07717633247375488,3,1709612871
1709612871908633600,-0.1502218246459961,-0.35868990421295166,-0.044581830501556396,3,1709612871
1709612871958496800,-0.2025299072265625,-0.19057512283325195,-0.0049970149993896484,3,1709612871
1709612872008360700,0.046092987060546875,-0.0764847993850708,-0.0816088318824768,3,1709612872
1709612872058225200,0.1903238296508789,0.00616455078125,0.10760319232940674,3,1709612872
1709612872108089300,0.006791114807128906,0.140130877494812,0.2110115885734558,3,1709612872
1709612872157953300,0.08315181732177734,0.12111186981201172,0.09262323379516602,3,1709612872
1709612872207815700,0.14473915100097656,0.1042020320892334,0.07269281148910522,3,1709612872
1709612872257680400,0.035841941833496094,0.0828707218170166,0.06427615880966187,3,1709612872
1709612872307546000,0.010439872741699219,0.07143139839172363,0.04904484748840332,3,1709612872
1709612872357410600,0.014860153198242188,0.007261991500854492,-0.027553796768188477,3,1709612872
1709612872407274800,-0.09594917297363281,-0.01327502727508545,-0.008446812629699707,3,1709612872
1709612872457138700,-0.09967803955078125,0.03167128562927246,0.02707362174987793,3,1709612872
1709612872507003000,-0.06733131408691406,0.07880079746246338,0.0528264045715332,3,1709612872
1709612872556866800,-0.019913673400878906,0.07329857349395752,0.011792540550231934,3,1709612872
1709612872606731000,0.008381843566894531,0.09965205192565918,-0.09995830059051514,3,1709612872
1709612872656595000,0.005061149597167969,0.09180903434753418,0.003825962543487549,3,1709612872
1709612872706459100,0.09661102294921875,0.08815038204193115,-0.04440414905548096,3,1709612872
1709612872756323000,0.04412078857421875,0.06363821029663086,-0.10283702611923218,3,1709612872
1709612872806187300,-0.049187660217285156,0.11629211902618408,0.023245632648468018,3,1709612872
1709612872856051200,0.04800701141357422,0.09479224681854248,0.0016420483589172363,3,1709612872
1709612872905915400,0.011088371276855469,0.006975650787353516,0.04246020317077637,3,1709612872
1709612872955779300,-0.044318199157714844,-0.0046988725662231445,-0.05321592092514038,3,1709612872
1709612873005643500,0.0012331008911132812,-0.014554500579833984,-0.07280731201171875,3,1709612873
1709612873055507500,-0.045668601989746094,0.07564806938171387,-0.014153718948364258,3,1709612873
1709612873105371400,0.07841014862060547,0.10284769535064697,0.08500170707702637,3,1709612873
1709612873155235600,0.2555513381958008,0.07747983932495117,0.01975172758102417,3,1709612873
1709612873205099500,0.3686485290527344,0.09277725219726562,0.014267563819885254,3,1709612873
1709612873254963700,0.05116844177246094,0.07858788967132568,0.11516463756561279,3,1709612873
1709612873304827600,-0.21575164794921875,-0.00013494491577148438,-0.01277005672454834,3,1709612873
1709612873354691800,-0.47692012786865234,-0.14771044254302979,-0.049158692359924316,3,1709612873
1709612873404555800,-0.8823099136352539,-0.24198055267333984,-0.03336125612258911,3,1709612873
1709612873454420000,-1.3107919692993164,-0.29925858974456787,-0.08829277753829956,3,1709612873
1709612873504284000,-0.953028678894043,-0.1510009765625,-0.23234164714813232,3,1709612873
1709612873554148000,-0.16472148895263672,-0.07834005355834961,0.13769596815109253,3,1709612873
1709612873604012000,0.994755744934082,0.01722407341003418,0.1055070161819458,3,1709612873
1709612873653876200,1.8293790817260742,0.2831307649612427,0.0544666051864624,3,1709612873
1709612873703740200,1.8731679916381836,0.47906309366226196,0.22523069381713867,3,1709612873
1709612873753604400,1.7034215927124023,0.5061860084533691,0.06929391622543335,3,1709612873
1709612873803468300,2.045408248901367,0.37091386318206787,0.015260636806488037,3,1709612873
1709612873853332500,2.2355146408081055,0.07702702283859253,-0.07398432493209839,3,1709612873
1709612873903196700,2.059737205505371,-0.19484317302703857,-0.2387479841709137,3,1709612873
1709612873953061000,0.9065866470336914,-0.42085570096969604,-0.10941974073648453,3,1709612873
1709612874002925300,-0.8330726623535156,-0.49643373489379883,0.11788790673017502,3,1709612874
1709612874052789800,-2.1740846633911133,-0.7990742921829224,-0.20518925786018372,3,1709612874
1709612874102654000,-2.946333885192871,-0.7737939357757568,-0.11671154201030731,3,1709612874
1709612874152518400,-3.3088650703430176,-0.8551394939422607,0.039856791496276855,3,1709612874
1709612874202382600,-3.4564476013183594,-0.8932071924209595,0.067350372672081,3,1709612874
1709612874252246500,-2.594156265258789,-0.692658543586731,0.18562114238739014,3,1709612874
1709612874302110700,-2.0079450607299805,-0.325761079788208,0.03739774227142334,3,1709612874
1709612874351974700,-1.8452959060668945,-0.30507779121398926,0.012603074312210083,3,1709612874
1709612874401838800,0.9519577026367188,0.21107304096221924,0.051731109619140625,3,1709612874
1709612874451702800,3.227518081665039,0.2492029070854187,0.7585933208465576,3,1709612874
1709612874501567000,3.0635108947753906,0.5789793729782104,0.43459445238113403,3,1709612874
1709612874551431000,2.7353601455688477,0.4262952208518982,-0.12602293491363525,3,1709612874
1709612874601295000,1.5878591537475586,0.3447239398956299,-0.3220106065273285,3,1709612874
1709612874651159000,0.060677528381347656,0.2786800265312195,0.2646903991699219,3,1709612874
1709612874701023200,-0.5830526351928711,0.18742018938064575,0.2901456952095032,3,1709612874
1709612874750887200,-0.4520893096923828,0.04299980401992798,0.19524997472763062,3,1709612874
1709612874800751400,0.010553359985351562,-0.0985541045665741,-0.012874484062194824,3,1709612874
1709612874850615300,0.05315399169921875,-0.11737677454948425,-0.1649472713470459,3,1709612874
1709612874900479500,0.14104175567626953,-0.03417876362800598,-0.05381166934967041,3,1709612874
1709612874950343400,0.16409969329833984,0.03634679317474365,0.051152586936950684,3,1709612874
1709612875000207600,0.0847921371459961,0.1049923300743103,0.04201400279998779,3,1709612875
1709612875050071600,0.14915084838867188,0.10365396738052368,0.05581843852996826,3,1709612875
1709612875099935700,0.12653064727783203,0.08043509721755981,-0.00571054220199585,3,1709612875
1709612875149799700,0.10668468475341797,0.0299798846244812,0.016163945198059082,3,1709612875
1709612875199663900,0.010804176330566406,0.03497964143753052,-0.09281665086746216,3,1709612875
1709612875249528000,0.004515647888183594,0.022739291191101074,-0.012061595916748047,3,1709612875
1709612875299392300,0.13723468780517578,0.003111720085144043,0.047183096408843994,3,1709612875
1709612875349256700,0.016440391540527344,0.022539615631103516,0.012200236320495605,3,1709612875
1709612875399121000,-0.019471168518066406,0.05614328384399414,0.034207165241241455,3,1709612875
1709612875448985300,0.04850292205810547,0.052926599979400635,0.013252735137939453,3,1709612875
1709612875498849500,-0.06366920471191406,0.01084744930267334,0.029414832592010498,3,1709612875
1709612875548714000,-0.13335227966308594,-0.011160492897033691,0.06773018836975098,3,1709612875
1709612875598578000,-0.1692028045654297,0.032502710819244385,0.1044076681137085,3,1709612875
1709612875648441000,-0.01982402801513672,0.07674074172973633,0.13606280088424683,3,1709612875
1709612875698300700,0.14647674560546875,0.019935190677642822,-0.1257147192955017,3,1709612875
1709612875748165000,0.2555656433105469,0.001774132251739502,-0.13367033004760742,3,1709612875
1709612875798033700,0.21555233001708984,0.003594636917114258,-0.09631091356277466,3,1709612875
1709612875847899000,0.06321048736572266,0.021077990531921387,-0.12502562999725342,3,1709612875
1709612875897762800,-0.05371856689453125,0.02561289072036743,-0.055721282958984375,3,1709612875
1709612875947627000,-0.08148765563964844,0.0031335949897766113,0.00691455602645874,3,1709612875
1709612875997491000,-0.016280174255371094,-0.0027559399604797363,-0.025192439556121826,3,1709612875
1709612876047355000,-0.009224891662597656,-0.027326881885528564,0.07656592130661011,3,1709612876
1709612876097219000,-0.14384078979492188,-0.019374549388885498,0.04961442947387695,3,1709612876
1709612876147083000,-0.014313697814941406,-0.012748152017593384,-0.026461482048034668,3,1709612876
1709612876196947200,0.13847923278808594,0.011608213186264038,0.04920053482055664,3,1709612876
1709612876246811100,0.064849853515625,-0.00138053297996521,0.023401498794555664,3,1709612876
1709612876296675300,0.12081241607666016,0.0071614086627960205,-0.05847978591918945,3,1709612876
1709612876346539300,-0.019794464111328125,0.017708897590637207,0.026530861854553223,3,1709612876
1709612876396403500,0.031037330627441406,-0.010538816452026367,-0.10311716794967651,3,1709612876
1709612876446267400,0.1032247543334961,-0.06313398480415344,0.01687479019165039,3,1709612876
1709612876496131600,-0.2636127471923828,0.001229703426361084,0.008559823036193848,3,1709612876
1709612876545995500,-0.2290172576904297,0.07199952006340027,-0.04555016756057739,3,1709612876
1709612876595859700,-0.004433631896972656,0.023449093103408813,0.10594242811203003,3,1709612876
1709612876645724000,0.3622150421142578,-0.0601097047328949,0.0044269561767578125,3,1709612876
1709612876695588400,0.25507164001464844,-0.009008437395095825,0.02314096689224243,3,1709612876
1709612876745452500,-0.03151226043701172,0.1133522093296051,0.11016082763671875,3,1709612876
1709612876795317000,-0.0807037353515625,0.10200482606887817,0.13703006505966187,3,1709612876
1709612876845181200,-0.04086017608642578,0.06869706511497498,0.059023916721343994,3,1709612876
1709612876895045600,-0.07832813262939453,0.013307899236679077,-0.014275789260864258,3,1709612876
1709612876944909800,-0.09953975677490234,-0.038413673639297485,-0.023850321769714355,3,1709612876
1709612876994774300,-0.034111976623535156,-0.09846523404121399,-0.12721902132034302,3,1709612876
