time,longitude,latitude,quality_label,mean_x,mean_y,mean_z,RMS_x,RMS_y,RMS_z,longitude_s,latitude_s,longitude_e,latitude_e
1.7015965050474317e+18,,,0.0,0.24060132311434854,0.3841221555839828,1.174849705963826,0.40583103983228475,0.5260115947768851,1.4097314669238477,75.8084952,26.8604459,75.8084952,26.8604459
1.701596505549739e+18,,,0.0,0.23743696634208372,0.3170283314640797,0.9911220487102104,0.5041886249353209,0.4961169919422101,1.1738459750202666,75.8084952,26.8604459,75.80846,26.8606435
1.7015965060520476e+18,,,0.0,0.2829289287028054,0.45130892138478523,1.0451613285057362,0.5807394202644992,0.6783171755233336,1.2593224124461815,75.8084952,26.8604459,75.80846,26.8606435
1.7015965065543572e+18,,,0.0,0.24725269626491492,0.5731902922099171,1.1012267457598715,0.46447801613835127,0.861957596227913,1.2925959055488876,75.80846,26.8606435,75.808466,26.8606904
1.7015965070817836e+18,,,0.0,0.20393234127222906,0.5633891667403826,1.3089102437484446,0.40315171475947126,0.8643987456850343,1.5259902335282907,75.80846,26.8606435,75.808466,26.8606904
1.7015965075840955e+18,,,0.0,0.2176725874850409,0.49260594076878905,1.430873144811995,0.4903668041076763,0.7471162441871828,1.6835161932778941,75.808466,26.8606904,75.8084302,26.8608261
1.701596508086408e+18,,,0.0,0.3755883001133936,0.48668363795614317,1.596438461778465,0.704688677051982,0.6888116991900617,1.8593963573437884,75.808466,26.8606904,75.8084302,26.8608261
1.701596508588721e+18,,,0.0,0.445640772592297,0.509620321435181,1.5280012269081906,0.7647572317517413,0.7423503690334466,1.767041476437789,75.8084302,26.8608261,75.8084302,26.8608261
1.701596509091034e+18,,,0.0,0.3693019272284267,0.4849169572528571,1.358556780622218,0.6542537428883822,0.7475778312633053,1.5617196553932382,75.8084302,26.8608261,75.8084246,26.8608906
1.7015965095933476e+18,,,0.0,0.2639996115184538,0.4852745960070812,1.3537947296425248,0.5242745959703663,0.7736305135625787,1.6007338422655522,75.8084302,26.8608261,75.8084246,26.8608906
1.701596510095661e+18,,,0.0,0.29390927076945184,0.5829033872893341,1.3064172227272797,0.6029883729586515,0.939858267976425,1.5852537595764282,75.8084246,26.8608906,75.8084268,26.8609131
1.7015965105979743e+18,,,1.0,0.2870874705098388,0.5045507868620916,1.213373938919061,0.5655677352118933,0.8352534694729564,1.4828310531757956,75.8084246,26.8608906,75.8084268,26.8609131
1.7015965111002875e+18,,,1.0,0.35481781215236646,0.43645022373433606,1.4415596974358287,0.7205289753945007,0.7661739300774568,1.7448001029034204,75.8084268,26.8609131,75.8084283,26.8609285
1.7015965116026007e+18,,,1.0,0.4677059486745088,0.45067068396496496,1.5851170594484199,0.8483975047254995,0.7761061872771501,1.855068012833012,75.8084268,26.8609131,75.8084283,26.8609285
1.7015965121049142e+18,,,1.0,0.5053526870879288,0.4338368149063602,1.399250028790942,0.8742770415992092,0.6715223384680598,1.6171494436591245,75.8084283,26.8609285,75.808433,26.8609398
1.701596512607227e+18,,,0.0,0.4545951722479197,0.3917768694017601,1.4333463187095006,0.8419306160322497,0.597095453429551,1.620885719581355,75.8084283,26.8609285,75.8084366,26.8609483
1.7015965131095398e+18,,,0.0,0.38433323428338567,0.39752222417394634,1.4357006376590176,0.7139491295096805,0.6475000090042333,1.6341478687966549,75.808433,26.8609398,75.8084364,26.8609521
1.7015965136118528e+18,,,0.0,0.40278956223570295,0.4950529909131114,1.358903112573214,0.7475615303427448,0.8089553925144427,1.6215099924903646,75.8084366,26.8609483,75.8084363,26.8609599
1.7015965141141658e+18,,,0.0,0.42780610004152025,0.5139792102623241,1.350778265405442,0.7871012287846674,0.7790100868226015,1.6246760321532274,75.8084364,26.8609521,75.8084389,26.8609679
1.7015965146164785e+18,,,0.0,0.3318442851710661,0.4852457579395755,1.2748722435196147,0.6781821769177104,0.7419249531366711,1.5674847126477698,75.8084363,26.8609599,75.8084402,26.8609726
1.701596515118791e+18,,,0.0,0.2515329835858577,0.48077628250442445,1.2487150922560675,0.526121232176665,0.7915353881424331,1.5681785660674488,75.8084389,26.8609679,75.8084403,26.860976
1.7015965156211034e+18,,,0.0,0.3924256069867961,0.512778836103162,1.5660244245935482,0.7160840855313232,0.8068054384644406,1.9038369063428813,75.8084402,26.8609726,75.8084404,26.8609821
1.701596516123416e+18,,,0.0,0.414081589311237,0.524406053359761,1.6626801673795004,0.7837458366920947,0.804910888307553,1.9792109329692116,75.8084403,26.860976,75.8084387,26.8609919
1.7015965166257285e+18,,,0.0,0.25937628551879954,0.4679957313660404,1.4704458813498404,0.5525181641398563,0.7917327274942318,1.752209789497349,75.8084404,26.8609821,75.8084368,26.8609974
1.701596517128041e+18,,,0.0,0.2687456557506573,0.4869617215948483,1.542196707215528,0.4886872273397361,0.8542959730231537,1.8959738337782621,75.8084387,26.8609919,75.8084349,26.8610054
1.7015965176303532e+18,,,0.0,0.3100005215122171,0.48667808556579834,1.4522524637538896,0.5306314359988079,0.7990579988372066,1.8066350442930454,75.8084368,26.8609974,75.8084335,26.8610117
1.7015965181326656e+18,,,0.0,0.23216179241500876,0.4508135210921045,1.5686105623813273,0.4522409328117629,0.9314633626684163,2.306083300260186,75.8084349,26.8610054,75.8084335,26.8610117
1.7015965186349778e+18,,,0.0,0.20643525864586945,0.5687996447025959,2.0485714153379613,0.40227433202638146,1.3158139319298088,2.9538259487525864,75.8084335,26.8610117,75.8084287,26.8610287
