time,longitude,latitude,quality_label,mean_x,mean_y,mean_z,RMS_x,RMS_y,RMS_z,longitude_s,latitude_s,longitude_e,latitude_e
1.7015991020223188e+18,,,0.0,0.08766073722672331,0.2294078898269861,0.6838195632118504,0.23927736447439218,0.42564283241317463,0.9564010846203963,75.8116274,26.8543989,75.8116274,26.8543989
1.7015991025246042e+18,,,0.0,0.19341642501806988,0.363676622959075,1.068705144758046,0.3871162963809447,0.5073049855130772,1.2749558394588416,75.8116274,26.8543989,75.8116415,26.854456
1.7015991030268913e+18,,,0.0,0.14162696806247685,0.21232787497870656,0.852311074993453,0.322159012161419,0.3075732246067325,1.0196549781645718,75.8116274,26.8543989,75.8116415,26.854456
1.70159910352918e+18,,,0.0,0.0829699451282756,0.15060258219614348,0.5950487640635288,0.15546594446378267,0.2132195683625115,0.6743906528776159,75.8116415,26.854456,75.8116298,26.8544808
1.701599104056584e+18,,,0.0,0.08371441917445631,0.1463691757943886,0.5282108686334008,0.14530703800842756,0.20081009165897068,0.5702385859152254,75.8116415,26.854456,75.8116298,26.8544808
1.701599104558875e+18,,,0.0,0.047552061654470706,0.1122442969590066,0.5224623885001961,0.10105985226617063,0.15731319012169037,0.5709600240424055,75.8116298,26.8544808,75.8116161,26.8544822
1.7015991050611668e+18,,,0.0,0.05538129519894559,0.13081416350490016,0.580411562191842,0.13298293105042414,0.2512506961980853,0.6768942363914988,75.8116298,26.8544808,75.8116161,26.8544822
1.7015991055634596e+18,,,0.0,0.08195873270461305,0.16181019926773588,0.6418346424107543,0.18313834957594433,0.2913957501297889,0.7358531121968809,75.8116161,26.8544822,75.8116161,26.8544822
1.7015991060657528e+18,,,0.0,0.13975449147700542,0.2366834913465121,0.7525834714932681,0.33132582691098733,0.3464505732062308,0.8475130778722386,75.8116161,26.8544822,75.8115999,26.8544771
1.701599106568046e+18,,,0.0,0.23556024358989813,0.44086476904562116,1.0035792646124042,0.5002662394670567,0.6925107849925418,1.13714185269917,75.8116161,26.8544822,75.8115999,26.8544771
1.7015991070703398e+18,,,0.0,0.3557661138049133,0.6010074715422506,1.5680818644815901,0.7837940572029026,0.8696019770055103,1.8699834886570592,75.8115999,26.8544771,75.811596,26.8544719
1.7015991075726336e+18,,,0.0,0.4350540099172001,0.5531598248492657,1.8245887032396846,0.8697983194796648,0.7741619716907738,2.1389529162029426,75.811596,26.8544719,75.811596,26.8544719
1.7015991080749276e+18,,,0.0,0.5425975586891688,0.9288389638958254,2.559548324869975,0.8827507326322273,1.7184656382216352,7.410308895495828,75.811596,26.8544719,75.8116013,26.8544674
1.7015991085772216e+18,,,0.0,0.8143505254203194,1.827745134988651,4.625923643455565,1.5264931720510215,3.404966232672328,9.888359654549067,75.811596,26.8544719,75.8116013,26.8544674
1.7015991090795162e+18,,,0.0,0.845912849274301,2.4076104751769396,6.269055685996741,1.7515800745595886,5.560543385381211,10.741095922529414,75.8116013,26.8544674,75.8116133,26.8544636
1.701599109581811e+18,,,1.0,0.699278156720499,1.7490564780343056,4.610927488875515,1.3548375122016827,4.790976347379506,8.707947166644256,75.8116013,26.8544674,75.8116133,26.8544636
1.7015991100841057e+18,,,1.0,0.5620711926346851,0.8130216298612227,1.971373980039428,0.9448973918389806,1.2324614384103965,2.6287701252255187,75.8116133,26.8544636,75.8116264,26.8544597
1.7015991105864008e+18,,,1.0,0.303569578234902,0.5389085228978291,1.424004716515097,0.5817813175974814,0.9843976058686009,1.756961295483817,75.8116133,26.8544636,75.8116264,26.8544597
1.7015991110886958e+18,,,0.0,0.2625911186856378,0.4344949685498162,1.3916890877591883,0.5925476236910876,0.8148280987031288,1.6865012633475494,75.8116264,26.8544597,75.8116376,26.8544552
1.701599111590991e+18,,,0.0,0.4488484176607976,0.542300241342873,1.7323688451833723,0.892939515969538,0.8861579962758812,2.162363832386864,75.8116264,26.8544597,75.8116376,26.8544552
1.7015991120932864e+18,,,0.0,0.5137653916620523,0.8339910805976101,2.1798807912650555,0.9068139305195015,1.4079268043655404,2.7223879908044757,75.8116376,26.8544552,75.8116359,26.854435
1.7015991125955817e+18,,,0.0,0.558314277089732,1.2993095891023847,3.097730435809522,1.0327906096245927,2.228023354341263,4.120474355173387,75.8116376,26.8544552,75.8116359,26.854435
1.701599113097877e+18,,,0.0,0.5253977669895666,1.3846284065198233,3.3241330489977305,1.0220763298284397,2.347539420841483,4.357474425699368,75.8116359,26.854435,75.8116519,26.8544367
1.7015991136001723e+18,,,0.0,0.43451793867556276,1.0505148790525793,2.3989682242156665,0.8295307447063517,1.8491545369623772,3.075557133843829,75.8116359,26.854435,75.8116598,26.8544393
1.7015991141024676e+18,,,0.0,0.493273343716775,0.8737632680613846,2.461205381720645,0.9313815236541354,1.5844616580095359,3.118265554256302,75.8116519,26.8544367,75.8116668,26.8544205
1.7015991146047624e+18,,,0.0,0.45884172905567056,0.7980423906044579,2.762741563884595,0.8800538415468998,1.487786072771577,3.4230819656757494,75.8116598,26.8544393,75.8116734,26.8544191
1.701599115107057e+18,,,0.0,0.3952516639364551,0.7397256632629705,2.5794452721352097,0.777983348992573,1.4636150005427888,3.1752137288187448,75.8116668,26.8544205,75.8116842,26.8544175
1.7015991156093522e+18,,,0.0,0.36478683882458074,0.9112986536084569,2.7269278096488176,0.7011509641215266,1.789505385430623,3.437243930428972,75.8116734,26.8544191,75.8116937,26.8544204
1.7015991161116472e+18,,,0.0,0.30846538047377464,0.9443772841265762,2.627557552773831,0.6138171680613198,1.8826404032345674,3.3087827772380027,75.8116842,26.8544175,75.8117061,26.8544252
